id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags
1117985291573321728,2019-04-16 02:57:19,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/VgoM51fUv1
#datascience #python #machinelearning https://t.co/us9EPRqtx0 https://t.co/DEHJsKT1TF",Python Course,Python_Cs,57,85,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117985087197515778,2019-04-16 02:56:30,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/or53O9vfPV
#datascience #python #machinelearning https://t.co/SCbyJJDd8K https://t.co/QHtJEuQmlT",Learn Python,pythonVn,63,130,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117985056314753029,2019-04-16 02:56:23,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/ZKUCzr9wvi
#datascience #python #machinelearning https://t.co/2xttbeOdVU https://t.co/NWEIxbafCW",Python Fan,PythonFan_Dv,14,136,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117985041357918208,2019-04-16 02:56:19,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/LiDy9elwPa
#datascience #python #machinelearning https://t.co/eXf81GlWFh https://t.co/o5P18KYCml",Django,DjangoDv,51,172,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117985030373093381,2019-04-16 02:56:17,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/6YhuI8hYSB
#datascience #python #machinelearning https://t.co/4o1wsH2y9h https://t.co/7omFU4fKow",Python Developer,Python_Dv,971,1811,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117985017295196161,2019-04-16 02:56:13,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/t2FZkqN9hd
#datascience #python #machinelearning https://t.co/7Sj2JoXMsz https://t.co/4LCTeEu1QP",Python Programming,PythonPr,1330,1378,0,1,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984992410374144,2019-04-16 02:56:08,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/XHCRmbyEkV
#datascience #python #machinelearning https://t.co/Ii4o33mewd https://t.co/7NMY7SxXPS",Python,DvPython,1265,941,0,1,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984799405355010,2019-04-16 02:55:21,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/DbAVmWtrwn
#datascience #python #machinelearning https://t.co/YXhVHYayrn https://t.co/OtSILwLTmV",Python VN,Python_VN,13,136,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984786197491714,2019-04-16 02:55:18,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/glG3VfQ8fY
#datascience #python #machinelearning https://t.co/TwZWzinVvo https://t.co/xEeVBkuQNL",Python Developer,PythonDv123,35,176,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984765687283712,2019-04-16 02:55:13,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/kpAoAxzMK9
#datascience #python #machinelearning https://t.co/D7IEULwEiY https://t.co/oNui782UUG",Python New,Python_New,47,116,0,1,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984475760201728,2019-04-16 02:54:04,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/y2ydm11BJq
#datascience #python #machinelearning https://t.co/QYwlSW21cr https://t.co/4jY5OTSVzU",Python Masterclass,Python_Mastercl,282,217,2,2,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984310223691776,2019-04-16 02:53:25,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/HEojG7G2qo
#datascience #python #machinelearning https://t.co/q6nl38K7nJ https://t.co/NXHQliAbN2",Python USA,Python4y,1248,469,1,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984244620562433,2019-04-16 02:53:09,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/9yb5Zv4hCl
#datascience #python #machinelearning https://t.co/hvUpBbEV1r https://t.co/aOqYyYHJk6",Python,PythonDv,1277,970,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117984085799051264,2019-04-16 02:52:31,Top 6 best laptops for #datascience - april 2019 - gaming laptop finder https://t.co/uNHpQJ2rak https://t.co/rJe9FZWJzs,Doghouse.AI,DoghouseAI,121,118,0,0,"[{'text': 'datascience', 'indices': [23, 35]}]"
1117983848967606272,2019-04-16 02:51:35,"10 Data Science and Machine Learning Courses for Beginners
https://t.co/zGSQ5t070o
#datascience #python #machinelearning https://t.co/Cx33gzxVt0 https://t.co/xZHiNbb8Xt",Data Analytics,Data_Analy,725,524,0,0,"[{'text': 'datascience', 'indices': [83, 95]}, {'text': 'python', 'indices': [96, 103]}, {'text': 'machinelearning', 'indices': [104, 120]}]"
1117983779002384384,2019-04-16 02:51:18,"so here is the Day 1 of Machine Learning Algorithm Week  - Simple Linear Regression.
more to read : https://t.co/xYz7nYWYrh  Stay tuned for tomorrow , 
#100DaysOfMLCode #machinelearning #DataScience https://t.co/PtKOviYHvX",Harshit Ahluwalia,Harshit9105,122,211,0,1,"[{'text': '100DaysOfMLCode', 'indices': [152, 168]}, {'text': 'machinelearning', 'indices': [169, 185]}, {'text': 'DataScience', 'indices': [186, 198]}]"
