,id,created_at,text,user,screen_name,friends_count,followers_count,retweet_count,favorite_count,Hashtags,text_1,TextNoHashtags,TextNoMentions
421,1117969192651636738,2019-04-16 01:53:21,"My new book ""The Singularity Survival Guide"" is available now! Essential reading to get on the good side of your future robot overlords. 

Find it on Amazon: https://t.co/cpjRCr2XSY 

Published by @LogosLit
#Singularity
#Robots
#AI
#Fiction https://t.co/W9GBZAc4Lz",Peter Clarke,HeyPeterClarke,346,180,4,4,"['Fiction', 'Singularity', 'Robots', 'AI']","My new book ""The Singularity Survival Guide"" is available now! Essential reading to get on the good side of your future robot overlords. 

Find it on Amazon: https://t.co/cpjRCr2XSY 

Published by @LogosLit
#Singularity
#Robots
#AI
#Fiction https://t.co/W9GBZAc4Lz","My new book ""The Singularity Survival Guide"" is available now! Essential reading to get on the good side of your future robot overlords. 

Find it on Amazon: https://t.co/cpjRCr2XSY 

Published by @LogosLit
Singularity
Robots
AI
Fiction https://t.co/W9GBZAc4Lz",My new book The Singularity Survival Guide is available now Essential reading to get on the good side of your future robot overlords Find it on Amazon httpstcocpjRCr2XSY Published by httpstcoW9GBZAc4Lz
422,1117969113471537152,2019-04-16 01:53:02,What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Education Week: What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the WorksEducation Week https://t.co/I1sCvrCIsq #AI #artificialintelligence #CTO,Suriya Subramanian,SuriyaSubraman,2735,3480,0,0,"['artificialintelligence', 'CTO', 'AI']",What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Education Week: What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the WorksÂ Â Education Weekâ¦ https://t.co/I1sCvrCIsq #AI #artificialintelligence #CTO,What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the Works - Education Week: What Should K-12 Students Know About Artificial Intelligence? New Standards Are in the WorksEducation Week https://t.co/I1sCvrCIsq AI artificialintelligence CTO,What Should K12 Students Know About Artificial Intelligence New Standards Are in the Works Education Week What Should K12 Students Know About Artificial Intelligence New Standards Are in the WorksEducation Week httpstcoI1sCvrCIsq
423,1117969071624994816,2019-04-16 01:52:52,"How #AI is helping banks prevent rogue trading
Banks are using machine learning #ML to monitor the everyday communications of their traders to predict rogue trading before it occurs https://t.co/1Y6z3FiA5Y",Sarah James ð¦¸ââï¸ð«,GeoSuperGirl,1160,1326,0,0,"['ML', 'AI']","How #AI is helping banks prevent rogue trading
Banks are using machine learning #ML to monitor the everyday communications of their traders to predict rogue trading before it occurs https://t.co/1Y6z3FiA5Y","How AI is helping banks prevent rogue trading
Banks are using machine learning ML to monitor the everyday communications of their traders to predict rogue trading before it occurs https://t.co/1Y6z3FiA5Y",How is helping banks prevent rogue trading Banks are using machine learning to monitor the everyday communications of their traders to predict rogue trading before it occurs httpstco1Y6z3FiA5Y
424,1117968867714846721,2019-04-16 01:52:03,Katie Bouman 'hardly knew what a black hole was.' Her algorithm helped us see one https://t.co/eLUMP7MLgY #Learning #AI #BlackHole #MachineLearning https://t.co/GA22SVzDxO,VizWorldâ¢,VizWorld,6468,9375,1,2,"['Learning', 'MachineLearning', 'BlackHole', 'AI']",Katie Bouman 'hardly knew what a black hole was.' Her algorithm helped us see one https://t.co/eLUMP7MLgY #Learning #AI #BlackHole #MachineLearning https://t.co/GA22SVzDxO,Katie Bouman 'hardly knew what a black hole was.' Her algorithm helped us see one https://t.co/eLUMP7MLgY Learning AI BlackHole MachineLearning https://t.co/GA22SVzDxO,Katie Bouman hardly knew what a black hole was Her algorithm helped us see one httpstcoeLUMP7MLgY httpstcoGA22SVzDxO
425,1117968579842850817,2019-04-16 01:50:54,"The #cloud &amp; #AI go hand in hand, says @Huawei Deputy Chairman Ken Hu. #IoT #5g #BigData #HAS2019 https://t.co/HVF3QIOusb",Mike Feibus,MikeFeibus,3286,19725,0,0,"['BigData', '5g', 'cloud', 'AI', 'HAS2019', 'IoT']","The #cloud &amp; #AI go hand in hand, says @Huawei Deputy Chairman Ken Hu. #IoT #5g #BigData #HAS2019 https://t.co/HVF3QIOusb","The cloud &amp; AI go hand in hand, says @Huawei Deputy Chairman Ken Hu. IoT 5g BigData HAS2019 https://t.co/HVF3QIOusb",The amp go hand in hand says Deputy Chairman Ken Hu httpstcoHVF3QIOusb
426,1117968153089175553,2019-04-16 01:49:13,"https://t.co/Wv3XENCN7k 
#AlexandriaOcasioCortez 
#trump #TrumpTaxReturns 
#TrumpRussia  #US 
#bigdata #AI #iosdev
#cybersecurity #cloudsecurity",Chidambara .ML.,chidambara09,13,4468,0,0,"['TrumpRussia', 'AlexandriaOcasioCortez', 'trump', 'TrumpTaxReturns', 'cloudsecurity', 'iosdev', 'AI', 'cybersecurity', 'US', 'bigdata']","https://t.co/Wv3XENCN7k 
#AlexandriaOcasioCortez 
#trump #TrumpTaxReturns 
#TrumpRussia  #US 
#bigdata #AI #iosdev
#cybersecurity #cloudsecurity","https://t.co/Wv3XENCN7k 
AlexandriaOcasioCortez 
trump TrumpTaxReturns 
TrumpRussia  US 
bigdata AI iosdev
cybersecurity cloudsecurity",httpstcoWv3XENCN7k
427,1117968135267577856,2019-04-16 01:49:08,"Trust needs to be objective, and this objectivity requires standards - #Huawei emphasizes heavily on cybersecurity and the requirements for a common framework for the evaluation of all technologies, including #5G and #AI https://t.co/jK0ZeZ3aw3",Lian Jye Su,ABI_LianJye,858,307,0,0,"['5G', 'Huawei', 'AI']","Trust needs to be objective, and this objectivity requires standards - #Huawei emphasizes heavily on cybersecurity and the requirements for a common framework for the evaluation of all technologies, including #5G and #AI https://t.co/jK0ZeZ3aw3","Trust needs to be objective, and this objectivity requires standards - Huawei emphasizes heavily on cybersecurity and the requirements for a common framework for the evaluation of all technologies, including 5G and AI https://t.co/jK0ZeZ3aw3",Trust needs to be objective and this objectivity requires standards emphasizes heavily on cybersecurity and the requirements for a common framework for the evaluation of all technologies including and httpstcojK0ZeZ3aw3
428,1117967951871774720,2019-04-16 01:48:25,"Turning up the . Just do it  
""Developing the Best for the Next!""
Let Me design for U!
#Javascript #HTML5 #SEO #CSS #PHP #AI #Webdeveloper #Webdesigner #infosec #ipsec #IOT 
 #networking #hackers #CyberWarfare #malware #cybersecurity #mauricedesignsforu https://t.co/UxUE5FbO44",MauriceDesignsForU,10_2MOB,2236,1425,1,1,"['Javascript', 'infosec', 'PHP', 'Webdesigner', 'IOT', 'CyberWarfare', 'Webdeveloper', 'CSS', 'SEO', 'ipsec', 'malware', 'AI', 'cybersecurity', 'HTML5', 'mauricedesignsforu', 'hackers', 'networking']","ð£ð£ð£Turning up the ð. Just do it â ðððð
""Developing the Best for the Next!""
Let Me design for U!
#Javascript #HTML5 #SEO #CSS #PHP #AI #Webdeveloper #Webdesigner #infosec #ipsec #IOT 
 #networking #hackers #CyberWarfare #malware #cybersecurity #mauricedesignsforu https://t.co/UxUE5FbO44","Turning up the . Just do it  
""Developing the Best for the Next!""
Let Me design for U!
Javascript HTML5 SEO CSS PHP AI Webdeveloper Webdesigner infosec ipsec IOT 
 networking hackers CyberWarfare malware cybersecurity mauricedesignsforu https://t.co/UxUE5FbO44",Turning up the Just do it Developing the Best for the Next Let Me design for U httpstcoUxUE5FbO44
429,1117967941876764672,2019-04-16 01:48:22,#relacionesinternacionales #rrii #ciberseguridad #AI #technology #unsam #CONICET #AERIA #BeltandRoad #idrc #pagina12 @OEA_Cyber #ISA2019 #celac,Marcelo Saguier,marsaguier,176,200,0,0,"['BeltandRoad', 'relacionesinternacionales', 'AERIA', 'technology', 'idrc', 'ISA2019', 'CONICET', 'ciberseguridad', 'AI', 'celac', 'pagina12', 'unsam', 'rrii']",#relacionesinternacionales #rrii #ciberseguridad #AI #technology #unsam #CONICET #AERIA #BeltandRoad #idrc #pagina12 @OEA_Cyber #ISA2019 #celac,relacionesinternacionales rrii ciberseguridad AI technology unsam CONICET AERIA BeltandRoad idrc pagina12 @OEA_Cyber ISA2019 celac,
430,1117967912596312065,2019-04-16 01:48:15,"Author Chris Duffey predicts that in ten years time everyone will have their own personal #AI bot. He does, and it helped him write his new book ""Superhuman Innovation."" Listen here for more. https://t.co/719PlSycXO #DigitalTransformation",Everyday MBA,Everyday_MBA,3297,3896,0,0,"['DigitalTransformation', 'AI']","Author Chris Duffey predicts that in ten years time everyone will have their own personal #AI bot. He does, and it helped him write his new book ""Superhuman Innovation."" Listen here for more. https://t.co/719PlSycXO #DigitalTransformation","Author Chris Duffey predicts that in ten years time everyone will have their own personal AI bot. He does, and it helped him write his new book ""Superhuman Innovation."" Listen here for more. https://t.co/719PlSycXO DigitalTransformation",Author Chris Duffey predicts that in ten years time everyone will have their own personal bot He does and it helped him write his new book Superhuman Innovation Listen here for more httpstco719PlSycXO
431,1117967836931137536,2019-04-16 01:47:57,"Artificial Intelligence, Robotics, Ethics, and the Military: A Canadian Perspective https://t.co/ay9EzuJyil #ai",Gina Smith,ginasmith888,6098,12977,0,0,['ai'],"Artificial Intelligence, Robotics, Ethics, and the Military: A Canadian Perspective https://t.co/ay9EzuJyil #ai","Artificial Intelligence, Robotics, Ethics, and the Military: A Canadian Perspective https://t.co/ay9EzuJyil ai",Artificial Intelligence Robotics Ethics and the Military A Canadian Perspective httpstcoay9EzuJyil
432,1117967835727388672,2019-04-16 01:47:57,The latest Robotics Today! https://t.co/D9XZgpKsVQ Thanks to @HermesEconomics @Peekan @betterstrangers #ai #robotics,Gina Smith,ginasmith888,6098,12977,0,0,"['robotics', 'ai']",The latest Robotics Today! https://t.co/D9XZgpKsVQ Thanks to @HermesEconomics @Peekan @betterstrangers #ai #robotics,The latest Robotics Today! https://t.co/D9XZgpKsVQ Thanks to @HermesEconomics @Peekan @betterstrangers ai robotics,The latest Robotics Today httpstcoD9XZgpKsVQ Thanks to
433,1117967726591406086,2019-04-16 01:47:31,"#insurtech via NodeXL 
@spirosmargaris
@jblefevre60
@albertogaruccio
@ipfconline1
@fisher85m
@mikequindazzi
@helene_wpli
@mcins_

Top hashtags:
#insurtech
#fintech
#ai
#bigdata
#machinelearning
#iot
#deeplearning
#blockchain https://t.co/TErHd6kdve",Claire Harris,Claire_Harris82,5324,4836,14,7,"['insurtech', 'machinelearning', 'ai', 'blockchain', 'fintech', 'iot', 'bigdata', 'deeplearning']","#insurtech via NodeXL 
@spirosmargaris
@jblefevre60
@albertogaruccio
@ipfconline1
@fisher85m
@mikequindazzi
@helene_wpli
@mcins_

Top hashtags:
#insurtech
#fintech
#ai
#bigdata
#machinelearning
#iot
#deeplearning
#blockchain https://t.co/TErHd6kdve","insurtech via NodeXL 
@spirosmargaris
@jblefevre60
@albertogaruccio
@ipfconline1
@fisher85m
@mikequindazzi
@helene_wpli
@mcins_

Top hashtags:
insurtech
fintech
ai
bigdata
machinelearning
iot
deeplearning
blockchain https://t.co/TErHd6kdve",via NodeXL Top hashtags httpstcoTErHd6kdve
434,1117967595712536577,2019-04-16 01:47:00,"#DataAnalytics, #MachineLearning and #DeepLearning  &gt; The Building Blocks of #AI

&gt; https://t.co/0sTt6luFe6 via @analyticsinme

#fintech #insurtech #ArtificialIntelligence #robotics cc: @mclynd @JacBurns_Comext @LouisSerge @jerome_joffre @HaroldSinnott @kalydeoo @ahier @Ym78200",Vilynx,Vilynx,1494,3607,0,1,"['DeepLearning', 'insurtech', 'MachineLearning', 'robotics', 'fintech', 'AI', 'ArtificialIntelligence', 'DataAnalytics,']","#DataAnalytics, #MachineLearning and #DeepLearning  &gt; The Building Blocks of #AI

&gt; https://t.co/0sTt6luFe6 via @analyticsinme

#fintech #insurtech #ArtificialIntelligence #robotics cc: @mclynd @JacBurns_Comext @LouisSerge @jerome_joffre @HaroldSinnott @kalydeoo @ahier @Ym78200","DataAnalytics, MachineLearning and DeepLearning  &gt; The Building Blocks of AI

&gt; https://t.co/0sTt6luFe6 via @analyticsinme

fintech insurtech ArtificialIntelligence robotics cc: @mclynd @JacBurns_Comext @LouisSerge @jerome_joffre @HaroldSinnott @kalydeoo @ahier @Ym78200",and gt The Building Blocks of gt httpstco0sTt6luFe6 via cc
435,1117967382100594688,2019-04-16 01:46:09,The Key To Unlocking The Power Of #AI : #DataTrading #WatsonSupplyChain #digitalsupplychain #cybersecurity #bigdata #dataanalytics #MachineLearning #ML #supplychain #ERP #encryption #datamanagement https://t.co/CbVPSKXZim,Atishi Sapru,AtishiSapru,236,359,1,1,"['supplychain', 'ERP', 'MachineLearning', 'dataanalytics', 'ML', 'datamanagement', 'DataTrading', 'encryption', 'WatsonSupplyChain', 'digitalsupplychain', 'AI', 'cybersecurity', 'bigdata']",The Key To Unlocking The Power Of #AI : #DataTrading #WatsonSupplyChain #digitalsupplychain #cybersecurity #bigdata #dataanalytics #MachineLearning #ML #supplychain #ERP #encryption #datamanagement https://t.co/CbVPSKXZim,The Key To Unlocking The Power Of AI : DataTrading WatsonSupplyChain digitalsupplychain cybersecurity bigdata dataanalytics MachineLearning ML supplychain ERP encryption datamanagement https://t.co/CbVPSKXZim,The Key To Unlocking The Power Of httpstcoCbVPSKXZim
436,1117967353021648896,2019-04-16 01:46:02,"By 2025, 97% of businesses will use #AI. ~ Ken Hu, @Huawei Dep Chair and Rotating CEO 

#HAS2019 #ArtificiallIntelligence #businessgrowth #ad https://t.co/kcHPROjpGJ",Glen Gilmore,GlenGilmore,40124,305722,7,25,"['ArtificiallIntelligence', 'ad', 'AI.', 'businessgrowth', 'HAS2019']","âBy 2025, 97% of businesses will use #AI.â ~ Ken Hu, @Huawei Dep Chair and Rotating CEO 

#HAS2019 #ArtificiallIntelligence #businessgrowth #ad https://t.co/kcHPROjpGJ","By 2025, 97% of businesses will use AI. ~ Ken Hu, @Huawei Dep Chair and Rotating CEO 

HAS2019 ArtificiallIntelligence businessgrowth ad https://t.co/kcHPROjpGJ",By 2025 97 of businesses will use Ken Hu Dep Chair and Rotating CEO httpstcokcHPROjpGJ
437,1117967288332898305,2019-04-16 01:45:47,"RT Ronald_vanLoon ""RT Ronald_vanLoon: 12 Key Emerging Technologies in the 4th Industrial Revolution [#INFOGRAPHICS] 
 by wef | 

Read more at https://t.co/nGVUEKqqY8

#AI #Robotics #VirtualReality #AugmentedReality #Blockchain #Automation #InternetOfThi https://t.co/6gJ5CiKiQC""",Ywan van Loon,YwanVanLoon,4016,4598,0,0,"['Blockchain', 'InternetOfThi', 'VirtualReality', 'Automation', 'Robotics', 'AI', 'AugmentedReality']","RT Ronald_vanLoon ""RT Ronald_vanLoon: 12 Key Emerging Technologies in the 4th Industrial Revolution [#INFOGRAPHICS] 
 by wef | 

Read more at https://t.co/nGVUEKqqY8

#AI #Robotics #VirtualReality #AugmentedReality #Blockchain #Automation #InternetOfThiâ¦ https://t.co/6gJ5CiKiQC""","RT Ronald_vanLoon ""RT Ronald_vanLoon: 12 Key Emerging Technologies in the 4th Industrial Revolution [INFOGRAPHICS] 
 by wef | 

Read more at https://t.co/nGVUEKqqY8

AI Robotics VirtualReality AugmentedReality Blockchain Automation InternetOfThi https://t.co/6gJ5CiKiQC""",RT RonaldvanLoon RT RonaldvanLoon 12 Key Emerging Technologies in the 4th Industrial Revolution by wef Read more at httpstconGVUEKqqY8 httpstco6gJ5CiKiQC
438,1117967203670773760,2019-04-16 01:45:26,Smart strategy turns #AI into action. Discover how Accenture can fuel your businesss success with AI. #Machinelearning #Accenture https://t.co/aQGmacxr5H,Moh'd Mahfadi,Moh_Almah,672,99,2,0,"['Accenture', 'Machinelearning', 'AI']",Smart strategy turns #AI into action. Discover how Accenture can fuel your businessâs success with AI. #Machinelearning #Accenture https://t.co/aQGmacxr5H,Smart strategy turns AI into action. Discover how Accenture can fuel your businesss success with AI. Machinelearning Accenture https://t.co/aQGmacxr5H,Smart strategy turns into action Discover how Accenture can fuel your businesss success with AI httpstcoaQGmacxr5H
